Index,Accel_X (m/s^2),Accel_Y (m/s^2),Accel_Z (m/s^2),Mag_X (gauss),Mag_Y (gauss),Mag_Z (gauss),Gyro_X (rad/s),Gyro_Y (rad/s),Gyro_Z (rad/s),Temperature (C)
224,1.4201402130999998,9.370891507249999,2.23549451405,0.23450000000000004,-0.31010000000000004,-0.46088000000000007,-0.454941886147972,-0.12858713264068225,-0.198225769795256,22.5
225,1.4572289634,9.552746024849998,1.8305092889999999,0.24542000000000003,-0.31346,-0.43190000000000006,-0.2816088748092851,-0.15760323145508798,-0.2138028333693054,22.5
226,1.8496518698,9.6394858441,2.0913269523999998,0.24038,-0.30758,-0.43736,0.4286746809054573,-0.3316998243415224,-0.276721952903701,22.5
227,1.7102699533499999,9.148957211099999,2.8983063742499997,0.23898000000000003,-0.28770000000000007,-0.46984000000000004,1.1131491803063336,-0.4240931916189722,-0.18600846503129567,21.5
228,1.8340985228999995,8.3485580514,4.0779679160499995,0.22190000000000004,-0.24346000000000004,-0.5023200000000001,1.6004669240788003,-0.7603745052469797,-0.36346481672781916,22.5
229,1.5912270289999997,7.32263536165,5.365306474850001,0.19166000000000002,-0.16674,-0.546,2.1331414117874696,-0.7562511648891431,-0.17211128086229083,22.5
230,0.9834500885999999,5.731408332649999,8.1104722027,0.15526,-0.06762,-0.58786,1.9996673572412034,-1.0257954512440173,-0.2217440814658796,22.5
231,0.44865423749999994,4.15453823925,9.139984126349999,0.09954,0.027860000000000003,-0.5992000000000001,2.1867448364393454,-0.6942483432120445,-0.4859432969865212,22.5
232,-0.5330012341499999,2.28454737735,9.397810761499999,0.04438,0.15610000000000002,-0.5677000000000001,2.0630446257042476,-0.7748825546541824,-0.8631525815737958,22.5
233,-1.6193426945499998,-1.1042876299,8.578867226649999,0.0007000000000000001,0.22918000000000002,-0.52402,2.0651826540379408,0.2932153143350474,-0.8052731002545338,22.5
234,2.05603281905,-3.1519455698499996,8.9443708788,-0.025900000000000003,0.25410000000000005,-0.50526,-0.11988230299636052,-1.2292135755639566,-0.2696970026644238,22.5
235,-1.5625131578,-0.6107679686499999,6.241677752099999,-0.07602,0.27342,-0.42182000000000003,0.3129157182669334,-1.8660405863853875,-2.605187524604986,22.5
236,-7.76530754265,2.5531417142,6.34277450695,-0.12838000000000002,0.16898000000000002,-0.3003,-2.301434784911023,-2.9759827241911814,-2.9871310147882952,22.5
237,-12.597612783349998,3.4277183744999995,5.1493542352,-0.14518,0.08806,-0.20412000000000002,0.20952677670191927,1.804343197327388,0.8208501638285832,22.5
238,-0.6317051664,2.69132721935,6.24466878035,-0.0889,0.16450000000000004,-0.41832,0.3648392635137647,5.003444449770395,3.1729867635100413,22.5
239,7.981857987949999,-1.29032958705,6.119045593849998,0.2023,0.23142000000000001,-0.6878200000000001,1.262658447355298,5.003444449770395,2.496606228515289,22.5
240,10.531410468249998,-3.8464623295,5.898905914649999,0.4403000000000001,0.32102,-0.7215600000000001,0.12140946609185556,-1.0567968620825665,-0.8321511707352466,22.5
241,6.163911017599999,-1.4297115034999999,5.908477205049999,0.27398,0.28518,-0.6790000000000002,-2.2521074169265334,-3.8307359087397543,-4.617683051848347,22.5
242,1.5427723713499997,3.57547517005,7.3112694543,0.06846000000000001,0.10458,-0.5761000000000001,-5.004208031318142,-3.8052322850449873,-4.108526875810302,22.5
243,-6.17408051365,9.142975154599998,5.25404022395,-0.022260000000000002,-0.14770000000000003,-0.30898000000000003,-1.471879791438118,-4.92189394047096,-2.0882428167799154,22.5
244,-7.58345302505,6.975077879,4.312464530849999,-0.0161,-0.2079,-0.12558000000000002,0.6566801310628666,-2.6109907443678675,-0.7643451292952668,22.5
